ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike
18052,Married,Female,"60,000",1,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,Yes
18140,Married,Male,"130,000",3,Partial College,Professional,No,3,5-10 Miles,Europe,51,Yes
13073,Married,Female,"60,000",0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No
18151,Single,Male,"80,000",5,Partial College,Professional,No,2,10+ Miles,Europe,59,No
29037,Married,Male,"60,000",0,Graduate Degree,Professional,No,0,0-1 Miles,North America,39,No
19255,Single,Male,"10,000",2,Partial College,Manual,Yes,1,0-1 Miles,Europe,51,Yes
22930,Married,Male,"90,000",4,Bachelors,Professional,Yes,0,1-2 Miles,Pacific,38,Yes
25983,Married,Male,"70,000",0,Bachelors,Professional,No,1,0-1 Miles,North America,43,No
16145,Single,Female,"70,000",5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,46,Yes
12957,Single,Female,"70,000",1,Bachelors,Professional,No,1,0-1 Miles,North America,44,No
12833,Single,Female,"20,000",3,High School,Manual,Yes,1,0-1 Miles,Europe,42,Yes
25394,Married,Male,"60,000",1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,Yes
20196,Married,Male,"60,000",1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,Yes
17845,Single,Female,"20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,32,No
24121,Single,Female,"30,000",0,Partial College,Clerical,No,1,0-1 Miles,Europe,29,Yes
27184,Single,Male,"40,000",2,Partial College,Clerical,No,1,0-1 Miles,Europe,34,No
15275,Married,Male,"40,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,No
24093,Single,Female,"80,000",0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,Europe,40,Yes
19543,Married,Male,"70,000",5,Graduate Degree,Professional,No,3,10+ Miles,North America,47,No
20797,Married,Female,"10,000",1,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No
24979,Married,Female,"60,000",2,Partial College,Professional,Yes,2,2-5 Miles,North America,57,Yes
29447,Single,Female,"10,000",2,Bachelors,Clerical,No,1,2-5 Miles,Europe,68,No
24898,Single,Female,"80,000",0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,No
26012,Married,Male,"80,000",1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,48,Yes
17230,Married,Male,"80,000",0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,30,No
26663,Single,Female,"60,000",2,Bachelors,Professional,No,1,0-1 Miles,Pacific,39,Yes
23963,Married,Male,"10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,No
12192,Single,Female,"60,000",2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,51,No
27165,Single,Male,"20,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
20698,Married,Male,"60,000",4,Bachelors,Skilled Manual,Yes,3,5-10 Miles,North America,42,No
15559,Married,Male,"60,000",5,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,No
29191,Single,Female,"130,000",1,Graduate Degree,Management,No,1,0-1 Miles,Pacific,36,Yes
20417,Married,Male,"30,000",3,Partial College,Clerical,No,2,5-10 Miles,Pacific,56,No
29337,Single,Male,"30,000",2,Partial College,Clerical,Yes,2,5-10 Miles,Pacific,68,No
15657,Married,Male,"30,000",3,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,Yes
19487,Married,Male,"30,000",2,Partial College,Clerical,No,2,0-1 Miles,Europe,42,No
27198,Single,Female,"80,000",0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
29052,Single,Male,"40,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
18976,Single,Male,"40,000",4,High School,Professional,Yes,2,10+ Miles,North America,62,Yes
15532,Single,Male,"60,000",4,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,Yes
19482,Married,Male,"30,000",1,Partial College,Clerical,Yes,1,0-1 Miles,Europe,44,Yes
12882,Married,Male,"50,000",1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,Yes
14657,Married,Male,"80,000",1,Partial College,Skilled Manual,No,1,0-1 Miles,North America,47,Yes
25598,Married,Female,"40,000",0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
19305,Single,Female,"10,000",2,High School,Manual,Yes,1,0-1 Miles,Europe,38,Yes
16890,Married,Male,"60,000",3,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,Yes
26796,Single,Male,"40,000",2,Bachelors,Management,Yes,2,5-10 Miles,Pacific,65,Yes
16675,Single,Female,"160,000",0,Graduate Degree,Management,No,3,0-1 Miles,Pacific,47,Yes
14569,Married,Male,"60,000",1,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
11219,Married,Male,"60,000",2,High School,Professional,Yes,2,10+ Miles,North America,55,No
19223,Married,Female,"30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,No
19280,Married,Male,,2,Partial College,Manual,Yes,1,0-1 Miles,Europe,,Yes
25458,Married,Male,"20,000",1,High School,Manual,No,1,1-2 Miles,Europe,40,Yes
16217,Single,Female,"60,000",0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,39,No
28758,Married,Male,"40,000",2,Partial College,Clerical,Yes,1,1-2 Miles,Europe,35,Yes
19364,Married,Male,"40,000",1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
16185,Single,Male,"60,000",4,Bachelors,Professional,Yes,3,10+ Miles,Pacific,41,No
27745,Single,Male,"40,000",2,Bachelors,Management,Yes,2,5-10 Miles,Pacific,63,Yes
17894,Married,Female,"20,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,50,Yes
23962,Married,Female,"10,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,32,No
26625,Single,Female,"60,000",0,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,38,Yes
25184,Single,Male,"110,000",1,Partial College,Professional,Yes,4,5-10 Miles,North America,45,Yes
18160,Married,Male,"130,000",3,High School,Professional,Yes,4,5-10 Miles,Europe,51,Yes
11147,Married,Male,"60,000",2,Graduate Degree,Management,Yes,1,0-1 Miles,Pacific,67,Yes
11540,Single,Male,"60,000",4,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,Yes
15292,Single,Female,"60,000",1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No
15982,Married,Male,"110,000",5,Partial College,Professional,Yes,4,2-5 Miles,North America,46,No
11801,Married,Male,"60,000",1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,No
13920,Single,Female,"50,000",4,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,No
18577,Married,Female,"60,000",0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,No
11270,Married,Male,"130,000",2,Graduate Degree,Management,Yes,3,0-1 Miles,North America,42,Yes
14278,Married,Female,"130,000",0,Graduate Degree,Management,Yes,1,10+ Miles,Pacific,48,No
23479,Single,Male,"90,000",0,Partial College,Professional,No,2,0-1 Miles,North America,43,Yes
17654,Single,Female,"40,000",3,Partial College,Clerical,Yes,1,1-2 Miles,North America,30,Yes
15468,Married,Female,"50,000",1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,35,No
19675,Married,Male,"20,000",4,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,60,No
15839,Single,Male,"30,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
11378,Single,Female,"10,000",1,High School,Manual,No,1,2-5 Miles,Europe,46,Yes
12664,Married,Female,"130,000",5,Partial College,Professional,Yes,4,0-1 Miles,Europe,59,No
14608,Married,Male,"50,000",4,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,42,No
24857,Married,Female,"130,000",3,High School,Professional,Yes,4,0-1 Miles,Europe,52,No
18891,Married,Female,"40,000",0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,28,No
24061,Married,Male,"10,000",4,Partial High School,Manual,Yes,1,0-1 Miles,Europe,40,Yes
11699,Single,,"60,000",,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,,No
27969,Married,Male,"80,000",0,Bachelors,Professional,Yes,2,10+ Miles,Pacific,29,Yes
20504,Married,Female,"40,000",5,High School,Professional,No,2,2-5 Miles,North America,60,No
28031,Single,Female,"70,000",2,Bachelors,Management,No,1,2-5 Miles,North America,59,Yes
14927,Married,Female,"30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
16145,Single,Female,"70,000",5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,46,Yes
22005,Married,Female,"70,000",5,Partial College,Skilled Manual,No,3,5-10 Miles,Pacific,46,No
27585,Married,Female,"90,000",2,Bachelors,Professional,No,0,0-1 Miles,Pacific,36,Yes
21417,Single,Female,"60,000",0,Partial College,Professional,No,2,1-2 Miles,North America,32,Yes
24943,Married,Male,"60,000",3,Bachelors,Management,Yes,2,10+ Miles,North America,66,No
25898,Married,Female,"70,000",2,High School,Professional,Yes,2,2-5 Miles,North America,53,No
20711,Married,Female,"40,000",1,Bachelors,Skilled Manual,Yes,0,1-2 Miles,Europe,32,Yes
14887,Married,Female,"30,000",1,High School,Clerical,Yes,1,5-10 Miles,North America,52,No
15822,Married,Male,"40,000",2,Bachelors,Management,Yes,2,0-1 Miles,Pacific,67,No
19461,Single,Female,"10,000",4,Partial High School,Manual,Yes,2,0-1 Miles,Europe,40,No
12332,Married,Male,"90,000",4,High School,Management,Yes,3,5-10 Miles,Europe,58,Yes
11745,Married,Female,"60,000",1,Bachelors,Professional,Yes,1,0-1 Miles,North America,47,Yes
21094,Single,Female,"30,000",2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No
25405,Married,Male,"70,000",2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,38,Yes
17657,Married,Male,"40,000",4,Partial College,Clerical,No,0,0-1 Miles,North America,30,No
21560,Married,Male,"120,000",0,Partial High School,Professional,Yes,4,10+ Miles,Pacific,32,Yes
20361,Married,Male,"50,000",2,Graduate Degree,Management,Yes,2,5-10 Miles,North America,69,No
14493,Single,Female,"70,000",3,Graduate Degree,Management,No,2,1-2 Miles,North America,53,No
15862,Single,Female,"50,000",0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
28667,Single,Male,"70,000",2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,37,Yes
12964,Married,Male,"70,000",1,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No
17702,Married,Male,"10,000",1,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,37,No
15758,Married,Male,"130,000",0,Graduate Degree,Management,Yes,0,5-10 Miles,Pacific,48,No
22971,Single,Female,"30,000",0,High School,Skilled Manual,No,2,0-1 Miles,North America,25,Yes
21365,Married,Female,"10,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,No
11585,Married,Female,"40,000",1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No
12507,Married,Male,"30,000",1,Partial College,Clerical,Yes,1,0-1 Miles,Europe,43,No
12496,Married,Female,"40,000",1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No
19618,Married,Male,"70,000",5,Partial College,Skilled Manual,Yes,2,0-1 Miles,Pacific,44,No
28521,Single,Male,"40,000",0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,36,Yes
18069,Married,Male,"70,000",5,Bachelors,Management,Yes,4,10+ Miles,North America,60,No
15665,Married,Female,"30,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
14058,Single,Male,"70,000",0,Bachelors,Professional,No,1,5-10 Miles,Pacific,41,Yes
15682,Single,Female,"80,000",5,Bachelors,Management,Yes,2,10+ Miles,Europe,62,No
28815,Married,Female,"50,000",1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No
13662,Single,Male,"20,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,31,Yes
12291,Single,Male,"90,000",5,Partial College,Professional,No,2,2-5 Miles,Europe,62,Yes
14517,Married,Female,"20,000",3,High School,Skilled Manual,No,2,1-2 Miles,Pacific,62,No
14669,Married,Female,"80,000",4,Graduate Degree,Management,Yes,1,0-1 Miles,Pacific,36,No
14432,Single,Male,"90,000",4,Graduate Degree,Management,Yes,1,5-10 Miles,North America,73,No
19741,Single,Female,"80,000",4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,65,No
27731,Married,Male,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
20505,Married,Female,"40,000",5,High School,Professional,No,2,10+ Miles,North America,61,No
16725,Married,Male,"30,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
20370,Married,Male,"70,000",3,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,No
29191,Single,Female,"130,000",1,Graduate Degree,Management,No,1,0-1 Miles,Pacific,36,Yes
25872,Single,Female,"70,000",2,Bachelors,Management,No,1,2-5 Miles,North America,58,Yes
19273,Married,Female,"20,000",2,Partial College,Manual,Yes,0,0-1 Miles,Europe,63,No
20994,Married,Female,"20,000",0,Bachelors,Clerical,No,0,0-1 Miles,Pacific,26,Yes
16007,Married,Female,"90,000",5,Bachelors,Management,Yes,2,1-2 Miles,North America,66,Yes
20380,Married,Female,"60,000",3,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,No
21713,Single,Male,"80,000",5,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,No
28102,Married,Male,"20,000",4,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,58,Yes
18594,Single,Female,"80,000",3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,40,Yes
22050,Single,Male,"90,000",4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,Yes
19491,Single,Male,"30,000",2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No
11139,Single,Female,"30,000",2,Partial College,Clerical,No,2,5-10 Miles,Pacific,67,No
29106,Single,Male,"40,000",0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,Yes
22918,Single,Male,"80,000",5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,,No
25665,Single,Female,"20,000",0,High School,Manual,No,1,1-2 Miles,Europe,28,No
14284,Single,Male,"60,000",0,Partial College,Professional,No,2,1-2 Miles,North America,32,Yes
12808,Married,Male,"40,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
15030,Married,Male,"20,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,26,Yes
15799,Married,Female,"90,000",1,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,47,Yes
20528,Married,Male,"40,000",2,Partial High School,Skilled Manual,Yes,2,2-5 Miles,North America,55,No
12195,Single,Female,"70,000",3,Graduate Degree,Management,Yes,2,1-2 Miles,North America,52,No
18545,Married,Male,"40,000",4,High School,Professional,No,2,10+ Miles,North America,61,Yes
24305,Single,Male,"100,000",1,Bachelors,Management,No,3,0-1 Miles,Pacific,46,Yes
15272,Single,Male,"40,000",0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No
11143,Married,Male,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
11663,Married,Male,"70,000",4,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
20535,Married,Female,"70,000",4,Partial College,Professional,Yes,1,10+ Miles,North America,56,No
15752,Married,Male,"80,000",2,High School,Skilled Manual,No,2,1-2 Miles,Pacific,50,Yes
17191,Single,Male,"130,000",3,Partial College,Professional,No,3,0-1 Miles,Europe,51,Yes
12284,Married,Female,"30,000",0,Bachelors,Clerical,No,0,0-1 Miles,Europe,36,Yes
20678,Single,Female,"60,000",3,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,40,Yes
15501,Married,Male,"70,000",4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
17337,Single,Male,"40,000",0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
26412,Married,Female,"80,000",5,High School,Management,No,3,5-10 Miles,Europe,56,No
11644,Single,Male,"40,000",2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,No
15740,Married,Male,"80,000",5,Bachelors,Management,Yes,2,1-2 Miles,North America,64,No
21266,Single,Female,"80,000",0,Bachelors,Management,Yes,1,1-2 Miles,North America,34,Yes
19884,Married,Male,"60,000",2,High School,Professional,Yes,2,2-5 Miles,North America,55,Yes
13714,Married,Female,"20,000",2,High School,Manual,No,2,1-2 Miles,North America,53,Yes
16773,Married,Male,"60,000",1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No
27074,Married,Female,"70,000",1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,Yes
20339,Married,Female,"130,000",1,Bachelors,Management,Yes,4,2-5 Miles,North America,44,Yes
26327,Married,Male,"70,000",4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
25693,Single,Female,"30,000",5,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Yes
28004,Married,Female,"60,000",3,Bachelors,Management,Yes,2,10+ Miles,North America,66,No
29231,Single,,"80,000",4,Partial College,Professional,No,2,0-1 Miles,North America,43,No
12731,Single,Male,"30,000",0,High School,Manual,No,1,1-2 Miles,Europe,32,No
12666,Single,Male,"60,000",0,Bachelors,Professional,No,4,2-5 Miles,Pacific,31,No
21752,Married,Male,"60,000",3,Graduate Degree,Management,Yes,2,10+ Miles,North America,64,No
26757,Single,Male,"90,000",1,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,47,Yes
14077,Single,Male,"30,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
20758,Married,Male,"30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,No
18391,Single,Female,"80,000",5,Partial College,Professional,Yes,2,5-10 Miles,North America,44,No
28380,Single,Female,"10,000",5,Partial High School,Manual,No,2,0-1 Miles,Europe,41,No
17471,Single,Female,"80,000",4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,67,No
25555,Married,Female,"10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,26,Yes
11047,Married,Female,"30,000",3,High School,Skilled Manual,No,2,1-2 Miles,Pacific,56,Yes
13314,Married,Male,"120,000",1,High School,Professional,Yes,4,5-10 Miles,North America,46,Yes
14883,Married,Female,"30,000",1,Bachelors,Skilled Manual,Yes,1,5-10 Miles,North America,53,Yes
22931,Married,Male,"100,000",5,Graduate Degree,Management,No,1,1-2 Miles,Pacific,78,Yes
13066,Single,Male,"30,000",0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,Yes
20310,Single,Male,"60,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,Yes
14177,Married,Male,"80,000",5,Partial College,Professional,No,2,2-5 Miles,Europe,60,No
17845,Single,Female,"20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,32,No
15450,Married,Male,"10,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,No
12507,Married,Male,"30,000",1,Partial College,Clerical,Yes,1,0-1 Miles,Europe,43,No
24381,Single,,"70,000",0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,41,Yes
16209,Single,Female,"50,000",0,Graduate Degree,Skilled Manual,Yes,,1-2 Miles,Europe,36,No
21738,Married,Male,"20,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,43,No
12922,Single,Female,"60,000",3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,Yes
16043,Single,Male,"10,000",1,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No
16466,Single,Female,"20,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,Yes
27696,Married,Male,"60,000",1,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,43,Yes
27441,Married,Male,"60,000",3,High School,Professional,No,2,2-5 Miles,North America,53,No
11116,Married,Male,"70,000",5,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,43,No
11303,Single,Female,"90,000",4,High School,Professional,No,3,1-2 Miles,North America,45,Yes
18160,Married,Male,"130,000",3,High School,Professional,Yes,4,5-10 Miles,Europe,51,Yes
13176,Single,Male,"130,000",0,Graduate Degree,Management,No,2,0-1 Miles,North America,38,Yes
28672,Single,Male,"70,000",4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
27775,Single,Female,"40,000",0,Bachelors,Clerical,No,0,0-1 Miles,Europe,38,Yes
23376,Married,Male,"70,000",1,Bachelors,Professional,Yes,1,2-5 Miles,North America,44,Yes
16112,Single,Male,"70,000",4,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,Yes
11619,Single,Female,"50,000",0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
20147,Married,Female,"30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,No
27637,Single,Female,"100,000",1,Partial College,Professional,No,3,1-2 Miles,North America,44,No
14913,Married,Female,"40,000",1,Partial College,Clerical,Yes,1,1-2 Miles,North America,48,Yes
14507,Married,Male,"100,000",2,Graduate Degree,Management,Yes,3,1-2 Miles,North America,65,No
14233,Single,Male,"100,000",0,High School,Management,Yes,3,10+ Miles,Pacific,35,No
13466,Married,Male,"80,000",5,Partial College,Professional,Yes,3,1-2 Miles,North America,46,No
23491,Single,Male,"100,000",,Partial College,Professional,No,4,1-2 Miles,North America,45,No
25101,Married,Male,"60,000",5,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,No
20625,Married,Male,"100,000",0,High School,Management,Yes,3,10+ Miles,Pacific,35,Yes
24801,Single,Male,"60,000",1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
26305,Single,Female,"60,000",2,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,36,Yes
16487,Single,Female,"30,000",3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No
21752,Married,Male,"60,000",3,Graduate Degree,Management,Yes,2,10+ Miles,North America,64,No
28052,Married,Male,"60,000",2,High School,Professional,Yes,2,10+ Miles,North America,55,No
15895,Single,Female,"60,000",2,Bachelors,Management,Yes,0,10+ Miles,North America,58,No
21471,Married,Male,"70,000",2,Partial College,Professional,Yes,1,10+ Miles,North America,59,No
21891,Married,Female,"110,000",0,High School,Management,Yes,3,10+ Miles,Pacific,34,Yes
17531,Married,Male,"60,000",2,High School,Professional,No,2,5-10 Miles,North America,50,No
16185,Single,Male,"60,000",4,Bachelors,Professional,Yes,3,10+ Miles,Pacific,41,No
27824,Single,Female,"30,000",3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,Yes
13415,Single,Male,"100,000",1,Graduate Degree,Management,Yes,3,2-5 Miles,North America,73,Yes
13415,Single,Male,"100,000",1,Graduate Degree,Management,Yes,3,2-5 Miles,North America,73,Yes
22464,Married,Male,"40,000",0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
18329,Single,Male,"30,000",0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,No
26236,Married,Female,"40,000",3,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,No
18145,Married,Male,"80,000",5,Bachelors,Management,No,2,2-5 Miles,Europe,62,No
26829,Married,Female,"40,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
15612,Single,Male,"30,000",0,High School,Manual,No,1,1-2 Miles,Europe,28,No
19634,Married,Male,"40,000",0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
29301,Married,Male,"80,000",5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,40,No
18545,Married,Male,"40,000",4,High School,Professional,No,2,10+ Miles,North America,61,Yes
13690,Single,Female,"20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,34,Yes
23542,Single,Male,"60,000",1,Partial College,Skilled Manual,No,1,0-1 Miles,Pacific,45,Yes
15275,Married,Male,"40,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,No
11381,Married,Female,"20,000",2,Partial College,Manual,Yes,1,2-5 Miles,Europe,47,Yes
22636,Single,Female,"40,000",0,Bachelors,Clerical,,0,0-1 Miles,Europe,38,Yes
21554,Single,Female,"80,000",0,Bachelors,Professional,No,3,10+ Miles,Pacific,33,No
14927,Married,Female,"30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
17369,Single,Male,"30,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
18153,Married,Female,"100,000",2,Bachelors,Management,Yes,4,10+ Miles,Europe,59,No
20625,Married,Male,"100,000",0,High School,Management,Yes,3,10+ Miles,Pacific,35,Yes
15580,Married,Male,"60,000",2,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,38,Yes
26139,Single,Male,"60,000",1,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,No
12871,Single,Female,"30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No
13754,Single,Female,"80,000",4,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No
14058,Single,Male,"70,000",0,Bachelors,Professional,No,1,5-10 Miles,Pacific,41,Yes
21974,Single,Female,"70,000",0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,42,Yes
15319,Married,Female,"70,000",4,Bachelors,Management,No,1,1-2 Miles,North America,59,No
14192,Married,Male,"90,000",4,High School,Management,Yes,3,5-10 Miles,Europe,56,Yes
20084,Married,Male,"20,000",2,High School,Manual,No,2,0-1 Miles,North America,53,No
22500,Single,Male,"40,000",0,Bachelors,Professional,No,0,0-1 Miles,Europe,40,Yes
13687,Married,Male,"40,000",1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,33,Yes
29097,Single,Female,"40,000",2,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,52,Yes
21039,Single,Female,"50,000",0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,Europe,37,Yes
24149,Married,Male,"10,000",2,Partial College,Manual,Yes,0,1-2 Miles,Europe,49,No
17450,Married,Male,"80,000",5,Partial College,Professional,Yes,3,5-10 Miles,North America,45,No
29132,Single,Female,"40,000",0,Bachelors,Professional,Yes,1,2-5 Miles,North America,42,Yes
21260,Single,Female,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
14271,Married,Male,"30,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No
15465,Married,Female,"10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,25,No
17324,Married,Female,"100,000",4,Bachelors,Professional,Yes,1,10+ Miles,Pacific,46,No
15313,Married,Male,"60,000",4,Bachelors,Management,Yes,2,2-5 Miles,North America,59,No
19675,Married,Male,"20,000",4,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,60,No
13283,Married,Male,"80,000",3,Partial College,Professional,No,2,0-1 Miles,North America,49,Yes
18952,Married,Female,"100,000",4,Bachelors,Management,Yes,4,0-1 Miles,North America,40,No
16813,Married,Male,"60,000",2,Partial College,Professional,Yes,2,10+ Miles,North America,55,No
15559,Married,Male,"60,000",5,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,No
19731,Married,Male,"80,000",4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,68,No
14544,Single,Male,"10,000",1,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,No
20974,Married,Male,"10,000",2,Bachelors,Clerical,Yes,1,0-1 Miles,Europe,66,No
16020,Married,Male,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,Yes
