ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike
16043,single,male,10000.0,1.0,bachelors,manual,yes,0.0,0-1 miles,europe,48.0,no
16466,single,female,20000.0,0.0,partial high school,manual,no,2.0,0-1 miles,europe,32.0,yes
27696,married,male,60000.0,1.0,bachelors,professional,yes,1.0,5-10 miles,pacific,43.0,yes
27441,married,male,60000.0,3.0,high school,professional,no,2.0,2-5 miles,north america,53.0,no
11116,married,male,70000.0,5.0,partial college,skilled manual,yes,2.0,5-10 miles,pacific,43.0,no
11303,single,female,90000.0,4.0,high school,professional,no,3.0,1-2 miles,north america,45.0,yes
13176,single,male,130000.0,0.0,graduate degree,management,no,2.0,0-1 miles,north america,38.0,yes
28672,single,male,70000.0,4.0,graduate degree,professional,yes,0.0,2-5 miles,north america,35.0,yes
27775,single,female,40000.0,0.0,bachelors,clerical,no,0.0,0-1 miles,europe,38.0,yes
23376,married,male,70000.0,1.0,bachelors,professional,yes,1.0,2-5 miles,north america,44.0,yes
16112,single,male,70000.0,4.0,bachelors,professional,yes,2.0,2-5 miles,north america,43.0,yes
11619,single,female,50000.0,0.0,graduate degree,skilled manual,yes,0.0,1-2 miles,north america,33.0,no
20147,married,female,30000.0,1.0,bachelors,clerical,yes,0.0,0-1 miles,europe,65.0,no
27637,single,female,100000.0,1.0,partial college,professional,no,3.0,1-2 miles,north america,44.0,no
14913,married,female,40000.0,1.0,partial college,clerical,yes,1.0,1-2 miles,north america,48.0,yes
14233,single,male,100000.0,0.0,high school,management,yes,3.0,10+ miles,pacific,35.0,no
13466,married,male,80000.0,5.0,partial college,professional,yes,3.0,1-2 miles,north america,46.0,no
25101,married,male,60000.0,5.0,bachelors,professional,yes,1.0,2-5 miles,north america,47.0,no
20625,married,male,100000.0,0.0,high school,management,yes,3.0,10+ miles,pacific,35.0,yes
24801,single,male,60000.0,1.0,graduate degree,professional,yes,0.0,2-5 miles,north america,35.0,yes
16487,single,female,30000.0,3.0,high school,skilled manual,yes,2.0,5-10 miles,pacific,55.0,no
28052,married,male,60000.0,2.0,high school,professional,yes,2.0,10+ miles,north america,55.0,no
15895,single,female,60000.0,2.0,bachelors,management,yes,0.0,10+ miles,north america,58.0,no
21471,married,male,70000.0,2.0,partial college,professional,yes,1.0,10+ miles,north america,59.0,no
21891,married,female,110000.0,0.0,high school,management,yes,3.0,10+ miles,pacific,34.0,yes
17531,married,male,60000.0,2.0,high school,professional,no,2.0,5-10 miles,north america,50.0,no
27824,single,female,30000.0,3.0,partial college,clerical,yes,2.0,0-1 miles,europe,28.0,yes
13415,single,male,100000.0,1.0,graduate degree,management,yes,3.0,2-5 miles,north america,73.0,yes
22464,married,male,40000.0,0.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,37.0,yes
18329,single,male,30000.0,0.0,partial high school,clerical,no,2.0,5-10 miles,north america,27.0,no
18145,married,male,80000.0,5.0,bachelors,management,no,2.0,2-5 miles,europe,62.0,no
26829,married,female,40000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,europe,38.0,yes
15612,single,male,30000.0,0.0,high school,manual,no,1.0,1-2 miles,europe,28.0,no
19634,married,male,40000.0,0.0,high school,skilled manual,yes,1.0,5-10 miles,north america,31.0,no
23542,single,male,60000.0,1.0,partial college,skilled manual,no,1.0,0-1 miles,pacific,45.0,yes
11381,married,female,20000.0,2.0,partial college,manual,yes,1.0,2-5 miles,europe,47.0,yes
22636,single,female,40000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,europe,38.0,yes
21554,single,female,80000.0,0.0,bachelors,professional,no,3.0,10+ miles,pacific,33.0,no
17369,single,male,30000.0,0.0,partial college,skilled manual,yes,1.0,5-10 miles,north america,27.0,no
15580,married,male,60000.0,2.0,bachelors,professional,yes,1.0,2-5 miles,pacific,38.0,yes
26139,single,male,60000.0,1.0,partial college,skilled manual,yes,1.0,5-10 miles,pacific,45.0,no
13754,single,female,80000.0,4.0,graduate degree,skilled manual,yes,0.0,1-2 miles,north america,48.0,no
21974,single,female,70000.0,0.0,bachelors,professional,yes,1.0,5-10 miles,pacific,42.0,yes
15319,married,female,70000.0,4.0,bachelors,management,no,1.0,1-2 miles,north america,59.0,no
20084,married,male,20000.0,2.0,high school,manual,no,2.0,0-1 miles,north america,53.0,no
13687,married,male,40000.0,1.0,bachelors,skilled manual,yes,1.0,0-1 miles,europe,33.0,yes
29097,single,female,40000.0,2.0,partial college,skilled manual,yes,2.0,5-10 miles,pacific,52.0,yes
21039,single,female,50000.0,0.0,graduate degree,skilled manual,no,0.0,0-1 miles,europe,37.0,yes
24149,married,male,10000.0,2.0,partial college,manual,yes,0.0,1-2 miles,europe,49.0,no
21260,single,female,40000.0,0.0,high school,skilled manual,yes,2.0,5-10 miles,north america,30.0,no
14271,married,male,30000.0,0.0,high school,skilled manual,yes,2.0,5-10 miles,north america,32.0,no
17324,married,female,100000.0,4.0,bachelors,professional,yes,1.0,10+ miles,pacific,46.0,no
15313,married,male,60000.0,4.0,bachelors,management,yes,2.0,2-5 miles,north america,59.0,no
13283,married,male,80000.0,3.0,partial college,professional,no,2.0,0-1 miles,north america,49.0,yes
18952,married,female,100000.0,4.0,bachelors,management,yes,4.0,0-1 miles,north america,40.0,no
16813,married,male,60000.0,2.0,partial college,professional,yes,2.0,10+ miles,north america,55.0,no
14544,single,male,10000.0,1.0,partial college,manual,yes,0.0,0-1 miles,europe,49.0,no
20974,married,male,10000.0,2.0,bachelors,clerical,yes,1.0,0-1 miles,europe,66.0,no
16020,married,male,40000.0,0.0,high school,skilled manual,yes,2.0,5-10 miles,north america,28.0,yes
21108,married,female,40000.0,1.0,bachelors,skilled manual,yes,1.0,0-1 miles,europe,43.0,yes
13683,single,female,30000.0,0.0,high school,manual,no,1.0,2-5 miles,europe,32.0,no
21599,married,female,60000.0,1.0,graduate degree,professional,yes,0.0,2-5 miles,north america,36.0,yes
22633,single,female,40000.0,0.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,37.0,yes
22538,single,female,10000.0,0.0,partial high school,manual,yes,2.0,1-2 miles,europe,33.0,no
13813,married,female,30000.0,3.0,partial college,clerical,no,0.0,0-1 miles,europe,42.0,no
28319,single,female,60000.0,1.0,partial college,skilled manual,no,1.0,0-1 miles,pacific,46.0,yes
11823,married,female,70000.0,0.0,graduate degree,professional,yes,0.0,2-5 miles,north america,39.0,no
18018,single,male,30000.0,3.0,partial college,clerical,yes,0.0,0-1 miles,europe,43.0,no
12497,married,female,40000.0,1.0,bachelors,skilled manual,yes,0.0,0-1 miles,europe,42.0,no
17238,single,male,80000.0,0.0,bachelors,professional,yes,3.0,10+ miles,pacific,32.0,no
13343,married,female,90000.0,5.0,bachelors,management,yes,2.0,1-2 miles,north america,63.0,yes
14682,single,female,70000.0,0.0,bachelors,professional,no,1.0,5-10 miles,pacific,38.0,no
22204,married,male,110000.0,4.0,bachelors,management,yes,3.0,2-5 miles,pacific,48.0,no
24955,single,male,30000.0,5.0,partial high school,skilled manual,yes,3.0,10+ miles,north america,60.0,yes
21660,married,female,60000.0,3.0,graduate degree,professional,yes,0.0,2-5 miles,north america,43.0,yes
22400,married,male,10000.0,0.0,partial college,manual,no,1.0,0-1 miles,pacific,26.0,yes
27814,single,female,30000.0,3.0,partial college,clerical,no,1.0,0-1 miles,europe,26.0,no
11738,married,male,60000.0,4.0,bachelors,professional,yes,0.0,2-5 miles,north america,46.0,no
21770,married,male,60000.0,4.0,bachelors,management,yes,2.0,10+ miles,north america,60.0,no
14135,married,male,20000.0,1.0,partial college,manual,yes,0.0,1-2 miles,europe,43.0,no
24174,married,male,20000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,pacific,27.0,yes
28068,single,female,80000.0,3.0,graduate degree,professional,no,0.0,0-1 miles,north america,36.0,yes
12273,married,male,30000.0,1.0,bachelors,clerical,yes,0.0,0-1 miles,europe,47.0,no
16514,single,male,10000.0,0.0,partial college,manual,yes,1.0,1-2 miles,pacific,26.0,yes
27279,single,female,70000.0,2.0,bachelors,skilled manual,yes,0.0,2-5 miles,north america,38.0,yes
19217,married,male,30000.0,2.0,high school,skilled manual,yes,2.0,1-2 miles,north america,49.0,no
20518,married,female,70000.0,2.0,partial college,professional,yes,1.0,10+ miles,north america,58.0,no
25909,married,male,60000.0,0.0,partial college,skilled manual,yes,1.0,5-10 miles,north america,27.0,yes
26728,single,male,70000.0,3.0,graduate degree,management,no,2.0,1-2 miles,north america,53.0,yes
25649,single,female,30000.0,3.0,partial college,clerical,yes,0.0,0-1 miles,europe,42.0,yes
16259,single,female,10000.0,4.0,partial high school,manual,yes,2.0,0-1 miles,europe,40.0,yes
18484,single,male,80000.0,2.0,high school,skilled manual,no,2.0,1-2 miles,pacific,50.0,yes
25266,single,female,30000.0,2.0,partial college,clerical,no,2.0,5-10 miles,pacific,67.0,no
18283,married,female,100000.0,0.0,bachelors,professional,no,1.0,5-10 miles,pacific,40.0,no
26065,single,female,110000.0,3.0,bachelors,management,no,4.0,1-2 miles,north america,42.0,no
27660,married,male,80000.0,4.0,graduate degree,management,yes,2.0,5-10 miles,north america,70.0,no
25886,married,female,60000.0,2.0,partial college,professional,yes,2.0,2-5 miles,north america,56.0,yes
22173,married,female,30000.0,3.0,high school,skilled manual,no,2.0,1-2 miles,pacific,54.0,yes
16188,single,female,20000.0,0.0,partial high school,manual,no,2.0,1-2 miles,europe,26.0,no
17310,married,male,60000.0,1.0,partial college,skilled manual,yes,1.0,0-1 miles,pacific,45.0,yes
28957,single,female,120000.0,2.0,partial high school,professional,yes,4.0,10+ miles,pacific,34.0,yes
23513,married,female,40000.0,3.0,partial college,professional,yes,2.0,5-10 miles,north america,54.0,no
18783,single,male,80000.0,0.0,bachelors,management,no,1.0,0-1 miles,north america,38.0,yes
26765,single,female,70000.0,5.0,partial college,skilled manual,yes,2.0,5-10 miles,pacific,45.0,no
25529,single,male,10000.0,1.0,graduate degree,manual,yes,0.0,0-1 miles,europe,44.0,no
11576,married,male,30000.0,1.0,bachelors,skilled manual,yes,2.0,0-1 miles,europe,41.0,yes
20657,single,male,50000.0,2.0,bachelors,skilled manual,yes,0.0,2-5 miles,north america,37.0,yes
28412,single,male,20000.0,0.0,high school,manual,no,1.0,2-5 miles,europe,29.0,no
13089,married,female,120000.0,1.0,bachelors,management,yes,2.0,0-1 miles,pacific,46.0,yes
11896,married,male,100000.0,1.0,graduate degree,management,yes,0.0,2-5 miles,pacific,36.0,yes
20296,single,female,60000.0,0.0,partial college,skilled manual,no,1.0,1-2 miles,north america,33.0,yes
13749,married,male,80000.0,4.0,graduate degree,skilled manual,yes,0.0,1-2 miles,north america,47.0,no
18935,married,female,130000.0,0.0,graduate degree,management,yes,3.0,1-2 miles,north america,40.0,no
12056,married,male,120000.0,2.0,graduate degree,management,yes,3.0,5-10 miles,north america,64.0,no
19812,single,female,70000.0,2.0,partial college,professional,yes,0.0,5-10 miles,north america,49.0,yes
12510,married,male,40000.0,1.0,bachelors,skilled manual,yes,1.0,0-1 miles,europe,43.0,yes
18411,married,male,60000.0,2.0,high school,professional,no,2.0,5-10 miles,north america,51.0,no
22672,single,female,30000.0,2.0,partial college,clerical,yes,0.0,0-1 miles,europe,43.0,no
27638,single,male,100000.0,1.0,partial college,professional,no,3.0,1-2 miles,north america,44.0,no
25041,single,male,40000.0,0.0,high school,skilled manual,yes,2.0,5-10 miles,north america,31.0,no
16559,single,female,10000.0,2.0,high school,manual,yes,0.0,0-1 miles,europe,36.0,yes
28026,married,female,40000.0,2.0,high school,professional,no,2.0,2-5 miles,north america,59.0,no
12590,single,male,30000.0,1.0,bachelors,clerical,yes,0.0,0-1 miles,europe,63.0,no
